"Occurred ","Stud-ID","Fault #","Fault Trigger","Fixed","Duration","Reason","Description","Extended description","Operation Mode","Success"
"12/09/2016 11:47:01","NA","NA","NA","NA","NA","NA","NA","NA","NA","2"
"12/09/2016 11:47:01","NA","NA","NA","NA","NA","NA","NA","NA","NA","2"
"12/09/2016 11:47:01","NA","NA","NA","NA","NA","NA","NA","NA","NA","2"
"12/09/2016 11:47:01","NA","NA","NA","NA","NA","NA","NA","NA","NA","1"
"12/09/2016 11:47:01","NA","NA","NA","NA","NA","NA","NA","NA","NA","2"
"12/09/2016 11:47:01","NA","NA","NA","NA","NA","NA","NA","NA","NA","1"
"12/09/2016 11:47:01","NA","NA","NA","NA","NA","NA","NA","NA","NA","2"
"12/09/2016 11:47:01","NA","NA","NA","NA","NA","NA","NA","NA","NA","2"
"12/09/2016 11:47:01","NA","NA","NA","NA","NA","NA","NA","NA","NA","2"
"12/09/2016 11:47:01","NA","NA","NA","NA","NA","NA","NA","NA","NA","2"
"12/09/2016 11:47:01","NA","NA","NA","NA","NA","NA","NA","NA","NA","1"
"12/09/2016 11:47:01","NA","NA","NA","NA","NA","NA","NA","NA","NA","1"
"12/09/2016 11:47:01","NA","NA","NA","NA","NA","NA","NA","NA","NA","1"
"12/09/2016 11:47:01","NA","NA","NA","NA","NA","NA","NA","NA","NA","2"
"12/09/2016 11:47:01","NA","NA","NA","NA","NA","NA","NA","NA","NA","1"
"12/09/2016 11:47:01","NA","NA","NA","NA","NA","NA","NA","NA","NA","2"
"12/09/2016 11:47:01","NA","NA","NA","NA","NA","NA","NA","NA","NA","2"
"12/09/2016 11:47:01","NA","NA","NA","NA","NA","NA","NA","NA","NA","2"
"12/09/2016 11:47:01","NA","NA","NA","NA","NA","NA","NA","NA","NA","2"
"12/09/2016 11:47:01","NA","NA","NA","NA","NA","NA","NA","NA","NA","2"
"12/09/2016 11:47:01","NA","NA","NA","NA","NA","NA","NA","NA","NA","2"
"12/09/2016 11:47:01","NA","NA","NA","NA","NA","NA","NA","NA","NA","2"
"12/09/2016 11:47:01","NA","NA","NA","NA","NA","NA","NA","NA","NA","2"
"12/09/2016 11:47:01","NA","NA","NA","NA","NA","NA","NA","NA","NA","2"
"12/09/2016 11:47:01","NA","NA","NA","NA","NA","NA","NA","NA","NA","2"
"12/9/2016 11:47:01","2-001","21050","Process Management","12/9/2016 11:47:18","00:00:17","Restart","DCPU-PM: Weld head move start signal invalid during current operation state","A weld head move start signal has been set with the weld unit being in an operation state that does not allow processing of start signals.","Not ready","0"
"12/09/2016 11:47:17","NA","NA","NA","NA","NA","NA","NA","NA","NA","1"
"12/09/2016 11:47:16","NA","NA","NA","NA","NA","NA","NA","NA","NA","1"
"12/09/2016 11:47:16","NA","NA","NA","NA","NA","NA","NA","NA","NA","1"
"12/09/2016 11:47:15","NA","NA","NA","NA","NA","NA","NA","NA","NA","1"
"12/09/2016 11:47:15","NA","NA","NA","NA","NA","NA","NA","NA","NA","1"
"12/09/2016 11:47:14","NA","NA","NA","NA","NA","NA","NA","NA","NA","1"
"12/09/2016 11:47:14","NA","NA","NA","NA","NA","NA","NA","NA","NA","2"
"12/09/2016 11:47:13","NA","NA","NA","NA","NA","NA","NA","NA","NA","2"
"12/09/2016 11:47:12","NA","NA","NA","NA","NA","NA","NA","NA","NA","1"
"12/09/2016 11:47:12","NA","NA","NA","NA","NA","NA","NA","NA","NA","1"
"12/09/2016 11:47:11","NA","NA","NA","NA","NA","NA","NA","NA","NA","1"
"12/09/2016 11:47:11","NA","NA","NA","NA","NA","NA","NA","NA","NA","2"
"12/09/2016 11:47:10","NA","NA","NA","NA","NA","NA","NA","NA","NA","1"
"12/09/2016 11:47:10","NA","NA","NA","NA","NA","NA","NA","NA","NA","2"
"12/09/2016 11:47:09","NA","NA","NA","NA","NA","NA","NA","NA","NA","2"
"12/09/2016 11:47:08","NA","NA","NA","NA","NA","NA","NA","NA","NA","2"
"12/09/2016 11:47:08","NA","NA","NA","NA","NA","NA","NA","NA","NA","1"
"12/09/2016 11:47:07","NA","NA","NA","NA","NA","NA","NA","NA","NA","2"
"12/09/2016 11:47:07","NA","NA","NA","NA","NA","NA","NA","NA","NA","2"
"12/09/2016 11:47:06","NA","NA","NA","NA","NA","NA","NA","NA","NA","2"
"12/09/2016 11:47:06","NA","NA","NA","NA","NA","NA","NA","NA","NA","2"
"12/09/2016 11:47:05","NA","NA","NA","NA","NA","NA","NA","NA","NA","2"
"12/09/2016 11:47:04","NA","NA","NA","NA","NA","NA","NA","NA","NA","2"
"12/09/2016 11:47:04","NA","NA","NA","NA","NA","NA","NA","NA","NA","2"
"12/09/2016 11:47:03","NA","NA","NA","NA","NA","NA","NA","NA","NA","2"
"12/09/2016 11:47:03","NA","NA","NA","NA","NA","NA","NA","NA","NA","2"
"12/09/2016 11:47:02","NA","NA","NA","NA","NA","NA","NA","NA","NA","2"
"12/09/2016 11:47:02","NA","NA","NA","NA","NA","NA","NA","NA","NA","2"
"12/09/2016 11:47:01","NA","NA","NA","NA","NA","NA","NA","NA","NA","2"
"12/09/2016 11:47:01","NA","NA","NA","NA","NA","NA","NA","NA","NA","2"
"12/9/2016 11:47:01","2-001","21065","Process Management","12/9/2016 11:47:18","00:00:17","Restart","DCPU-PM: Feed start signal invalid during current operation state","A feed start signal has been set with the weld unit being in an operation state that does not allow processing of start signals.","Not ready","0"
"12/09/2016 11:47:18","NA","NA","NA","NA","NA","NA","NA","NA","NA","1"
"12/09/2016 11:47:19","NA","NA","NA","NA","NA","NA","NA","NA","NA","1"
"12/09/2016 11:47:19","NA","NA","NA","NA","NA","NA","NA","NA","NA","1"
"12/09/2016 11:47:20","NA","NA","NA","NA","NA","NA","NA","NA","NA","1"
"12/09/2016 11:47:21","NA","NA","NA","NA","NA","NA","NA","NA","NA","1"
"12/09/2016 11:47:21","NA","NA","NA","NA","NA","NA","NA","NA","NA","1"
"12/09/2016 11:47:22","NA","NA","NA","NA","NA","NA","NA","NA","NA","1"
"12/09/2016 11:47:23","NA","NA","NA","NA","NA","NA","NA","NA","NA","1"
"12/09/2016 11:47:23","NA","NA","NA","NA","NA","NA","NA","NA","NA","2"
"12/09/2016 11:47:24","NA","NA","NA","NA","NA","NA","NA","NA","NA","1"
"12/09/2016 11:47:25","NA","NA","NA","NA","NA","NA","NA","NA","NA","1"
"12/09/2016 11:47:25","NA","NA","NA","NA","NA","NA","NA","NA","NA","2"
"12/09/2016 11:47:26","NA","NA","NA","NA","NA","NA","NA","NA","NA","1"
"12/09/2016 11:47:26","NA","NA","NA","NA","NA","NA","NA","NA","NA","1"
"12/09/2016 11:47:27","NA","NA","NA","NA","NA","NA","NA","NA","NA","1"
"12/09/2016 11:47:28","NA","NA","NA","NA","NA","NA","NA","NA","NA","2"
"12/09/2016 11:47:28","NA","NA","NA","NA","NA","NA","NA","NA","NA","1"
"12/09/2016 11:47:29","NA","NA","NA","NA","NA","NA","NA","NA","NA","1"
"12/09/2016 11:47:30","NA","NA","NA","NA","NA","NA","NA","NA","NA","1"
"12/09/2016 11:47:30","NA","NA","NA","NA","NA","NA","NA","NA","NA","1"
"12/09/2016 11:47:31","NA","NA","NA","NA","NA","NA","NA","NA","NA","2"
"12/09/2016 11:47:32","NA","NA","NA","NA","NA","NA","NA","NA","NA","1"
"12/09/2016 11:47:32","NA","NA","NA","NA","NA","NA","NA","NA","NA","2"
"12/09/2016 11:47:33","NA","NA","NA","NA","NA","NA","NA","NA","NA","1"
"12/09/2016 11:47:33","NA","NA","NA","NA","NA","NA","NA","NA","NA","2"
"12/09/2016 11:47:34","NA","NA","NA","NA","NA","NA","NA","NA","NA","2"
"12/09/2016 11:47:35","NA","NA","NA","NA","NA","NA","NA","NA","NA","2"
"12/09/2016 11:47:35","NA","NA","NA","NA","NA","NA","NA","NA","NA","2"
"12/09/2016 11:47:36","NA","NA","NA","NA","NA","NA","NA","NA","NA","2"
"12/09/2016 11:47:37","NA","NA","NA","NA","NA","NA","NA","NA","NA","1"
"12/09/2016 11:47:37","NA","NA","NA","NA","NA","NA","NA","NA","NA","1"
"12/09/2016 11:47:38","NA","NA","NA","NA","NA","NA","NA","NA","NA","2"
"12/09/2016 11:47:39","NA","NA","NA","NA","NA","NA","NA","NA","NA","1"
"12/09/2016 11:47:39","NA","NA","NA","NA","NA","NA","NA","NA","NA","1"
"12/09/2016 11:47:40","NA","NA","NA","NA","NA","NA","NA","NA","NA","2"
"12/09/2016 11:47:40","NA","NA","NA","NA","NA","NA","NA","NA","NA","2"
"12/09/2016 11:47:41","NA","NA","NA","NA","NA","NA","NA","NA","NA","2"
"12/09/2016 11:47:42","NA","NA","NA","NA","NA","NA","NA","NA","NA","2"
"12/09/2016 11:47:42","NA","NA","NA","NA","NA","NA","NA","NA","NA","2"
"12/09/2016 11:47:43","NA","NA","NA","NA","NA","NA","NA","NA","NA","2"
"12/09/2016 11:47:44","NA","NA","NA","NA","NA","NA","NA","NA","NA","1"
"12/09/2016 11:47:44","NA","NA","NA","NA","NA","NA","NA","NA","NA","1"
"12/09/2016 11:47:45","NA","NA","NA","NA","NA","NA","NA","NA","NA","2"
"12/09/2016 11:47:46","NA","NA","NA","NA","NA","NA","NA","NA","NA","2"
"12/09/2016 11:47:46","NA","NA","NA","NA","NA","NA","NA","NA","NA","2"
"12/09/2016 11:47:47","NA","NA","NA","NA","NA","NA","NA","NA","NA","2"
"12/09/2016 11:47:48","NA","NA","NA","NA","NA","NA","NA","NA","NA","2"
"12/9/2016 11:47:48","","20112","Process Management","12/9/2016 11:47:50","00:00:02","Self resetted","CPM: Pressure monitor protective gas","The CPM signals that the protective gas pressure has fallen below the limit value.","None","0"
"12/09/2016 11:47:49","NA","NA","NA","NA","NA","NA","NA","NA","NA","1"
"12/09/2016 11:47:49","NA","NA","NA","NA","NA","NA","NA","NA","NA","1"
"12/09/2016 11:47:49","NA","NA","NA","NA","NA","NA","NA","NA","NA","1"
"12/09/2016 11:47:49","NA","NA","NA","NA","NA","NA","NA","NA","NA","1"
"12/09/2016 11:47:49","NA","NA","NA","NA","NA","NA","NA","NA","NA","1"
"12/09/2016 11:47:49","NA","NA","NA","NA","NA","NA","NA","NA","NA","1"
"12/09/2016 11:47:49","NA","NA","NA","NA","NA","NA","NA","NA","NA","1"
"12/09/2016 11:47:49","NA","NA","NA","NA","NA","NA","NA","NA","NA","1"
"12/09/2016 11:47:49","NA","NA","NA","NA","NA","NA","NA","NA","NA","1"
"12/09/2016 11:47:49","NA","NA","NA","NA","NA","NA","NA","NA","NA","1"
"12/09/2016 11:47:49","NA","NA","NA","NA","NA","NA","NA","NA","NA","1"
"12/09/2016 11:47:49","NA","NA","NA","NA","NA","NA","NA","NA","NA","2"
"12/09/2016 11:47:49","NA","NA","NA","NA","NA","NA","NA","NA","NA","2"
"12/09/2016 11:47:49","NA","NA","NA","NA","NA","NA","NA","NA","NA","1"
"12/09/2016 11:47:48","NA","NA","NA","NA","NA","NA","NA","NA","NA","2"
"12/09/2016 11:47:48","NA","NA","NA","NA","NA","NA","NA","NA","NA","1"
"12/09/2016 11:47:48","NA","NA","NA","NA","NA","NA","NA","NA","NA","1"
"12/09/2016 11:47:48","NA","NA","NA","NA","NA","NA","NA","NA","NA","2"
"12/09/2016 11:47:48","NA","NA","NA","NA","NA","NA","NA","NA","NA","2"
"12/09/2016 11:47:48","NA","NA","NA","NA","NA","NA","NA","NA","NA","1"
"12/09/2016 11:47:48","NA","NA","NA","NA","NA","NA","NA","NA","NA","2"
"12/09/2016 11:47:48","NA","NA","NA","NA","NA","NA","NA","NA","NA","2"
"12/09/2016 11:47:48","NA","NA","NA","NA","NA","NA","NA","NA","NA","2"
"12/09/2016 11:47:48","NA","NA","NA","NA","NA","NA","NA","NA","NA","2"
"12/09/2016 11:47:48","NA","NA","NA","NA","NA","NA","NA","NA","NA","2"
"12/09/2016 11:47:48","NA","NA","NA","NA","NA","NA","NA","NA","NA","2"
"12/09/2016 11:47:48","NA","NA","NA","NA","NA","NA","NA","NA","NA","2"
"12/09/2016 11:47:48","NA","NA","NA","NA","NA","NA","NA","NA","NA","2"
"12/9/2016 11:47:48","1-001","21050","Process Management","12/9/2016 11:49:56","00:02:08","Restart","DCPU-PM: Weld head move start signal invalid during current operation state","A weld head move start signal has been set with the weld unit being in an operation state that does not allow processing of start signals.","Not ready","0"
"12/09/2016 11:49:50","NA","NA","NA","NA","NA","NA","NA","NA","NA","1"
"12/09/2016 11:49:45","NA","NA","NA","NA","NA","NA","NA","NA","NA","2"
"12/09/2016 11:49:40","NA","NA","NA","NA","NA","NA","NA","NA","NA","1"
"12/09/2016 11:49:34","NA","NA","NA","NA","NA","NA","NA","NA","NA","1"
"12/09/2016 11:49:29","NA","NA","NA","NA","NA","NA","NA","NA","NA","1"
"12/09/2016 11:49:24","NA","NA","NA","NA","NA","NA","NA","NA","NA","1"
"12/09/2016 11:49:18","NA","NA","NA","NA","NA","NA","NA","NA","NA","1"
"12/09/2016 11:49:13","NA","NA","NA","NA","NA","NA","NA","NA","NA","1"
"12/09/2016 11:49:08","NA","NA","NA","NA","NA","NA","NA","NA","NA","1"
"12/09/2016 11:49:02","NA","NA","NA","NA","NA","NA","NA","NA","NA","1"
"12/09/2016 11:48:57","NA","NA","NA","NA","NA","NA","NA","NA","NA","2"
"12/09/2016 11:48:52","NA","NA","NA","NA","NA","NA","NA","NA","NA","2"
"12/09/2016 11:48:46","NA","NA","NA","NA","NA","NA","NA","NA","NA","2"
"12/09/2016 11:48:41","NA","NA","NA","NA","NA","NA","NA","NA","NA","2"
"12/09/2016 11:48:36","NA","NA","NA","NA","NA","NA","NA","NA","NA","2"
"12/09/2016 11:48:30","NA","NA","NA","NA","NA","NA","NA","NA","NA","2"
"12/09/2016 11:48:25","NA","NA","NA","NA","NA","NA","NA","NA","NA","2"
"12/09/2016 11:48:20","NA","NA","NA","NA","NA","NA","NA","NA","NA","2"
"12/09/2016 11:48:14","NA","NA","NA","NA","NA","NA","NA","NA","NA","2"
"12/09/2016 11:48:09","NA","NA","NA","NA","NA","NA","NA","NA","NA","2"
"12/09/2016 11:48:04","NA","NA","NA","NA","NA","NA","NA","NA","NA","2"
"12/09/2016 11:47:58","NA","NA","NA","NA","NA","NA","NA","NA","NA","2"
"12/09/2016 11:47:53","NA","NA","NA","NA","NA","NA","NA","NA","NA","2"
"12/09/2016 11:47:48","NA","NA","NA","NA","NA","NA","NA","NA","NA","2"
"12/9/2016 11:47:48","2-001","21050","Process Management","12/9/2016 11:49:56","00:02:08","Restart","DCPU-PM: Weld head move start signal invalid during current operation state","A weld head move start signal has been set with the weld unit being in an operation state that does not allow processing of start signals.","Not ready","0"
"12/09/2016 11:50:35","NA","NA","NA","NA","NA","NA","NA","NA","NA","1"
"12/09/2016 11:51:14","NA","NA","NA","NA","NA","NA","NA","NA","NA","1"
"12/09/2016 11:51:53","NA","NA","NA","NA","NA","NA","NA","NA","NA","1"
"12/09/2016 11:52:32","NA","NA","NA","NA","NA","NA","NA","NA","NA","1"
"12/09/2016 11:53:11","NA","NA","NA","NA","NA","NA","NA","NA","NA","1"
"12/09/2016 11:53:50","NA","NA","NA","NA","NA","NA","NA","NA","NA","1"
"12/09/2016 11:54:30","NA","NA","NA","NA","NA","NA","NA","NA","NA","1"
"12/09/2016 11:55:09","NA","NA","NA","NA","NA","NA","NA","NA","NA","1"
"12/09/2016 11:55:48","NA","NA","NA","NA","NA","NA","NA","NA","NA","1"
"12/09/2016 11:56:27","NA","NA","NA","NA","NA","NA","NA","NA","NA","1"
"12/09/2016 11:57:06","NA","NA","NA","NA","NA","NA","NA","NA","NA","2"
"12/09/2016 11:57:45","NA","NA","NA","NA","NA","NA","NA","NA","NA","1"
"12/09/2016 11:58:25","NA","NA","NA","NA","NA","NA","NA","NA","NA","2"
"12/09/2016 11:59:04","NA","NA","NA","NA","NA","NA","NA","NA","NA","1"
"12/09/2016 11:59:43","NA","NA","NA","NA","NA","NA","NA","NA","NA","2"
"12/09/2016 12:00:22","NA","NA","NA","NA","NA","NA","NA","NA","NA","2"
"12/09/2016 12:01:01","NA","NA","NA","NA","NA","NA","NA","NA","NA","2"
"12/09/2016 12:01:40","NA","NA","NA","NA","NA","NA","NA","NA","NA","1"
"12/09/2016 12:02:20","NA","NA","NA","NA","NA","NA","NA","NA","NA","2"
"12/09/2016 12:02:59","NA","NA","NA","NA","NA","NA","NA","NA","NA","2"
"12/09/2016 12:03:38","NA","NA","NA","NA","NA","NA","NA","NA","NA","2"
"12/09/2016 12:04:17","NA","NA","NA","NA","NA","NA","NA","NA","NA","2"
"12/09/2016 12:04:56","NA","NA","NA","NA","NA","NA","NA","NA","NA","2"
"12/09/2016 12:05:35","NA","NA","NA","NA","NA","NA","NA","NA","NA","2"
"12/09/2016 12:06:15","NA","NA","NA","NA","NA","NA","NA","NA","NA","2"
"12/9/2016 12:06:15","","20112","Process Management","12/9/2016 12:06:17","00:00:02","Self resetted","CPM: Pressure monitor protective gas","The CPM signals that the protective gas pressure has fallen below the limit value.","None","0"
"12/09/2016 12:06:16","NA","NA","NA","NA","NA","NA","NA","NA","NA","1"
"12/09/2016 12:06:16","NA","NA","NA","NA","NA","NA","NA","NA","NA","1"
"12/09/2016 12:06:16","NA","NA","NA","NA","NA","NA","NA","NA","NA","1"
"12/09/2016 12:06:16","NA","NA","NA","NA","NA","NA","NA","NA","NA","1"
"12/09/2016 12:06:16","NA","NA","NA","NA","NA","NA","NA","NA","NA","2"
"12/09/2016 12:06:16","NA","NA","NA","NA","NA","NA","NA","NA","NA","2"
"12/09/2016 12:06:16","NA","NA","NA","NA","NA","NA","NA","NA","NA","1"
"12/09/2016 12:06:16","NA","NA","NA","NA","NA","NA","NA","NA","NA","1"
"12/09/2016 12:06:16","NA","NA","NA","NA","NA","NA","NA","NA","NA","1"
"12/09/2016 12:06:16","NA","NA","NA","NA","NA","NA","NA","NA","NA","1"
"12/09/2016 12:06:16","NA","NA","NA","NA","NA","NA","NA","NA","NA","1"
"12/09/2016 12:06:16","NA","NA","NA","NA","NA","NA","NA","NA","NA","1"
"12/09/2016 12:06:16","NA","NA","NA","NA","NA","NA","NA","NA","NA","1"
"12/09/2016 12:06:16","NA","NA","NA","NA","NA","NA","NA","NA","NA","2"
"12/09/2016 12:06:16","NA","NA","NA","NA","NA","NA","NA","NA","NA","2"
"12/09/2016 12:06:16","NA","NA","NA","NA","NA","NA","NA","NA","NA","1"
"12/09/2016 12:06:16","NA","NA","NA","NA","NA","NA","NA","NA","NA","2"
"12/09/2016 12:06:16","NA","NA","NA","NA","NA","NA","NA","NA","NA","1"
"12/09/2016 12:06:16","NA","NA","NA","NA","NA","NA","NA","NA","NA","2"
"12/09/2016 12:06:16","NA","NA","NA","NA","NA","NA","NA","NA","NA","1"
"12/09/2016 12:06:16","NA","NA","NA","NA","NA","NA","NA","NA","NA","2"
"12/09/2016 12:06:16","NA","NA","NA","NA","NA","NA","NA","NA","NA","2"
"12/09/2016 12:06:16","NA","NA","NA","NA","NA","NA","NA","NA","NA","2"
"12/09/2016 12:06:16","NA","NA","NA","NA","NA","NA","NA","NA","NA","2"
"12/09/2016 12:06:16","NA","NA","NA","NA","NA","NA","NA","NA","NA","2"
"12/9/2016 12:06:16","2-001","21050","Process Management","12/9/2016 12:07:09","00:00:53","Finish command","DCPU-PM: Weld head move start signal invalid during current operation state","A weld head move start signal has been set with the weld unit being in an operation state that does not allow processing of start signals.","Not ready","0"
"12/09/2016 12:07:07","NA","NA","NA","NA","NA","NA","NA","NA","NA","1"
"12/09/2016 12:07:06","NA","NA","NA","NA","NA","NA","NA","NA","NA","1"
"12/09/2016 12:07:05","NA","NA","NA","NA","NA","NA","NA","NA","NA","1"
"12/09/2016 12:07:04","NA","NA","NA","NA","NA","NA","NA","NA","NA","1"
"12/09/2016 12:07:03","NA","NA","NA","NA","NA","NA","NA","NA","NA","1"
"12/09/2016 12:07:02","NA","NA","NA","NA","NA","NA","NA","NA","NA","1"
"12/09/2016 12:07:01","NA","NA","NA","NA","NA","NA","NA","NA","NA","1"
"12/09/2016 12:06:59","NA","NA","NA","NA","NA","NA","NA","NA","NA","1"
"12/09/2016 12:06:58","NA","NA","NA","NA","NA","NA","NA","NA","NA","1"
"12/09/2016 12:06:57","NA","NA","NA","NA","NA","NA","NA","NA","NA","1"
"12/09/2016 12:06:56","NA","NA","NA","NA","NA","NA","NA","NA","NA","1"
"12/09/2016 12:06:55","NA","NA","NA","NA","NA","NA","NA","NA","NA","1"
"12/09/2016 12:06:54","NA","NA","NA","NA","NA","NA","NA","NA","NA","2"
"12/09/2016 12:06:53","NA","NA","NA","NA","NA","NA","NA","NA","NA","1"
"12/09/2016 12:06:52","NA","NA","NA","NA","NA","NA","NA","NA","NA","1"
"12/09/2016 12:06:50","NA","NA","NA","NA","NA","NA","NA","NA","NA","1"
"12/09/2016 12:06:49","NA","NA","NA","NA","NA","NA","NA","NA","NA","1"
"12/09/2016 12:06:48","NA","NA","NA","NA","NA","NA","NA","NA","NA","2"
"12/09/2016 12:06:47","NA","NA","NA","NA","NA","NA","NA","NA","NA","1"
"12/09/2016 12:06:46","NA","NA","NA","NA","NA","NA","NA","NA","NA","2"
"12/09/2016 12:06:45","NA","NA","NA","NA","NA","NA","NA","NA","NA","1"
"12/09/2016 12:06:44","NA","NA","NA","NA","NA","NA","NA","NA","NA","1"
"12/09/2016 12:06:43","NA","NA","NA","NA","NA","NA","NA","NA","NA","1"
"12/09/2016 12:06:41","NA","NA","NA","NA","NA","NA","NA","NA","NA","2"
"12/09/2016 12:06:40","NA","NA","NA","NA","NA","NA","NA","NA","NA","1"
"12/09/2016 12:06:39","NA","NA","NA","NA","NA","NA","NA","NA","NA","2"
"12/09/2016 12:06:38","NA","NA","NA","NA","NA","NA","NA","NA","NA","1"
"12/09/2016 12:06:37","NA","NA","NA","NA","NA","NA","NA","NA","NA","1"
"12/09/2016 12:06:36","NA","NA","NA","NA","NA","NA","NA","NA","NA","1"
"12/09/2016 12:06:35","NA","NA","NA","NA","NA","NA","NA","NA","NA","1"
"12/09/2016 12:06:34","NA","NA","NA","NA","NA","NA","NA","NA","NA","2"
"12/09/2016 12:06:32","NA","NA","NA","NA","NA","NA","NA","NA","NA","2"
"12/09/2016 12:06:31","NA","NA","NA","NA","NA","NA","NA","NA","NA","1"
"12/09/2016 12:06:30","NA","NA","NA","NA","NA","NA","NA","NA","NA","2"
"12/09/2016 12:06:29","NA","NA","NA","NA","NA","NA","NA","NA","NA","2"
"12/09/2016 12:06:28","NA","NA","NA","NA","NA","NA","NA","NA","NA","2"
"12/09/2016 12:06:27","NA","NA","NA","NA","NA","NA","NA","NA","NA","2"
"12/09/2016 12:06:26","NA","NA","NA","NA","NA","NA","NA","NA","NA","2"
"12/09/2016 12:06:25","NA","NA","NA","NA","NA","NA","NA","NA","NA","2"
"12/09/2016 12:06:23","NA","NA","NA","NA","NA","NA","NA","NA","NA","1"
"12/09/2016 12:06:22","NA","NA","NA","NA","NA","NA","NA","NA","NA","2"
"12/09/2016 12:06:21","NA","NA","NA","NA","NA","NA","NA","NA","NA","2"
"12/09/2016 12:06:20","NA","NA","NA","NA","NA","NA","NA","NA","NA","2"
"12/09/2016 12:06:19","NA","NA","NA","NA","NA","NA","NA","NA","NA","2"
"12/09/2016 12:06:18","NA","NA","NA","NA","NA","NA","NA","NA","NA","2"
"12/09/2016 12:06:17","NA","NA","NA","NA","NA","NA","NA","NA","NA","2"
"12/09/2016 12:06:16","NA","NA","NA","NA","NA","NA","NA","NA","NA","2"
"12/9/2016 12:06:16","2-001","21065","Process Management","12/9/2016 12:07:09","00:00:53","Finish command","DCPU-PM: Feed start signal invalid during current operation state","A feed start signal has been set with the weld unit being in an operation state that does not allow processing of start signals.","Not ready","0"
"12/09/2016 12:07:07","NA","NA","NA","NA","NA","NA","NA","NA","NA","1"
"12/09/2016 12:07:05","NA","NA","NA","NA","NA","NA","NA","NA","NA","1"
"12/09/2016 12:07:03","NA","NA","NA","NA","NA","NA","NA","NA","NA","1"
"12/09/2016 12:07:01","NA","NA","NA","NA","NA","NA","NA","NA","NA","1"
"12/09/2016 12:07:00","NA","NA","NA","NA","NA","NA","NA","NA","NA","1"
"12/09/2016 12:06:58","NA","NA","NA","NA","NA","NA","NA","NA","NA","1"
"12/09/2016 12:06:56","NA","NA","NA","NA","NA","NA","NA","NA","NA","1"
"12/09/2016 12:06:54","NA","NA","NA","NA","NA","NA","NA","NA","NA","2"
"12/09/2016 12:06:52","NA","NA","NA","NA","NA","NA","NA","NA","NA","1"
"12/09/2016 12:06:51","NA","NA","NA","NA","NA","NA","NA","NA","NA","2"
"12/09/2016 12:06:49","NA","NA","NA","NA","NA","NA","NA","NA","NA","1"
"12/09/2016 12:06:47","NA","NA","NA","NA","NA","NA","NA","NA","NA","1"
"12/09/2016 12:06:45","NA","NA","NA","NA","NA","NA","NA","NA","NA","1"
"12/09/2016 12:06:43","NA","NA","NA","NA","NA","NA","NA","NA","NA","2"
"12/09/2016 12:06:42","NA","NA","NA","NA","NA","NA","NA","NA","NA","1"
"12/09/2016 12:06:40","NA","NA","NA","NA","NA","NA","NA","NA","NA","2"
"12/09/2016 12:06:38","NA","NA","NA","NA","NA","NA","NA","NA","NA","2"
"12/09/2016 12:06:36","NA","NA","NA","NA","NA","NA","NA","NA","NA","2"
"12/09/2016 12:06:34","NA","NA","NA","NA","NA","NA","NA","NA","NA","2"
"12/09/2016 12:06:33","NA","NA","NA","NA","NA","NA","NA","NA","NA","2"
"12/09/2016 12:06:31","NA","NA","NA","NA","NA","NA","NA","NA","NA","1"
"12/09/2016 12:06:29","NA","NA","NA","NA","NA","NA","NA","NA","NA","1"
"12/09/2016 12:06:27","NA","NA","NA","NA","NA","NA","NA","NA","NA","1"
"12/09/2016 12:06:25","NA","NA","NA","NA","NA","NA","NA","NA","NA","2"
"12/09/2016 12:06:24","NA","NA","NA","NA","NA","NA","NA","NA","NA","1"
"12/09/2016 12:06:22","NA","NA","NA","NA","NA","NA","NA","NA","NA","2"
"12/09/2016 12:06:20","NA","NA","NA","NA","NA","NA","NA","NA","NA","2"
"12/09/2016 12:06:18","NA","NA","NA","NA","NA","NA","NA","NA","NA","2"
"12/09/2016 12:06:17","NA","NA","NA","NA","NA","NA","NA","NA","NA","2"
"12/9/2016 12:06:17","2-001","21066","Process Management","12/9/2016 12:07:09","00:00:52","Finish command","DCPU-PM: Self-resetting fault during weld process","A self-resetting fault has occured during a weld process. This fault ensures that the according weld process ends with an fault. The causal fault can be found in the fault history.","Automatic mode","0"
"12/09/2016 12:07:06","NA","NA","NA","NA","NA","NA","NA","NA","NA","1"
"12/09/2016 12:07:04","NA","NA","NA","NA","NA","NA","NA","NA","NA","1"
"12/09/2016 12:07:02","NA","NA","NA","NA","NA","NA","NA","NA","NA","1"
"12/09/2016 12:07:00","NA","NA","NA","NA","NA","NA","NA","NA","NA","2"
"12/09/2016 12:06:58","NA","NA","NA","NA","NA","NA","NA","NA","NA","1"
"12/09/2016 12:06:56","NA","NA","NA","NA","NA","NA","NA","NA","NA","1"
"12/09/2016 12:06:54","NA","NA","NA","NA","NA","NA","NA","NA","NA","1"
"12/09/2016 12:06:51","NA","NA","NA","NA","NA","NA","NA","NA","NA","1"
"12/09/2016 12:06:49","NA","NA","NA","NA","NA","NA","NA","NA","NA","1"
"12/09/2016 12:06:47","NA","NA","NA","NA","NA","NA","NA","NA","NA","2"
"12/09/2016 12:06:45","NA","NA","NA","NA","NA","NA","NA","NA","NA","2"
"12/09/2016 12:06:43","NA","NA","NA","NA","NA","NA","NA","NA","NA","1"
"12/09/2016 12:06:41","NA","NA","NA","NA","NA","NA","NA","NA","NA","1"
